MarketSegmentID;SecurityID;ExecID;ApplSeqNum;PartitionID;CompletionIndicator;TradeCondition;AggressorSide;LastQty;LastPx;RestingHiddenQty;RestingCxlQty;RequestTime;AggressorTime;TransactTime;EOBICaptTime;ETICaptTime
53021;2505114;1534402855536734839;35074;52;1;255;1;732;13972000000;;0;1534402855536618993;1534402855536644653;1534402855536770734;1534402855536772295;1534402855536617854
53021;2505114;1534402855536783784;35076;52;1;255;1;542;13972000000;;0;1534402855536630719;1534402855536668428;1534402855536824374;1534402855536825943;1534402855536629591
52840;2504933;1534402855542055905;34428;54;1;255;1;27;18430000000;;0;1534402855542039969;1534402855542051187;1534402855542088560;1534402855542090028;1534402855542038774
52807;2504900;1534402855643297109;30618;53;1;255;1;237;8181000000;;0;1534402855643284477;1534402855643293933;1534402855643336548;1534402855643337952;1534402855643283366
52807;2504900;1534402855647953680;30624;53;0;255;1;107;8182000000;;0;1534402855647941225;1534402855647950590;1534402855647989157;1534402855647990372;1534402855647940103
52807;2504900;1534402855647985103;30626;53;1;255;1;103;8182000000;;0;1534402855647956409;1534402855647965739;1534402855648021747;1534402855648023213;1534402855647955297
52807;2504900;1534402855648944927;30631;53;1;255;1;37;8183000000;;0;1534402855648928047;1534402855648940060;1534402855648977021;1534402855648978611;1534402855648926925
52807;2504900;1534402855648973561;30632;53;0;255;1;150;8183000000;;0;1534402855648934171;1534402855648946075;1534402855649007044;1534402855649008470;1534402855648933037
52807;2504900;1534402855649003059;30634;53;1;255;1;10;8183000000;;0;1534402855648944401;1534402855648958868;1534402855649035277;1534402855649036739;1534402855648943283
52807;2504900;1534402855649046244;30635;53;0;255;1;102;8183000000;;0;1534402855649013459;1534402855649024313;1534402855649086417;1534402855649087994;1534402855649012354
52807;2504900;1534402855661135515;30652;53;0;255;1;143;8184000000;;0;1534402855661121429;1534402855661131054;1534402855661168393;1534402855661169821;1534402855661120294
52807;2504900;1534402855661206767;30655;53;1;255;1;13;8184000000;;0;1534402855661186345;1534402855661195718;1534402855661237765;1534402855661239280;1534402855661185236
52807;2504900;1534402855661245076;30657;53;1;255;1;100;8185000000;;0;1534402855661194571;1534402855661212638;1534402855661280328;1534402855661281946;1534402855661193434
52840;2504933;1534402855814617262;34457;54;1;255;1;84;18435000000;;0;1534402855814598129;1534402855814614019;1534402855814650348;1534402855814651894;1534402855814596944
52840;2504933;1534402855819433456;34461;54;1;255;1;60;18440000000;;0;1534402855819411627;1534402855819427904;1534402855819467759;1534402855819469435;1534402855819410422
53021;2505114;1534402855950864033;35118;52;1;255;1;10;13988000000;;0;1534402855950806853;1534402855950858902;1534402855950902425;1534402855950903942;
52807;2504900;1534402856051470104;30705;53;1;255;2;36;8182000000;;0;1534402856051447861;1534402856051466291;1534402856051518600;1534402856051520358;1534402856051446745
52984;2505077;1534402856075619528;35135;52;1;255;1;100;10006000000;;0;1534402856075602897;1534402856075615877;1534402856075693052;1534402856075694533;1534402856075601767
52840;2504933;1534402856084263517;34508;54;1;255;1;11;18450000000;;0;1534402856084250011;1534402856084260237;1534402856084293387;1534402856084294847;1534402856084248809
52984;2505077;1534402856100039966;35149;52;0;255;1;154;10008000000;;0;1534402856099984922;1534402856100036322;1534402856100098843;1534402856100100531;
52984;2505077;1534402856153810417;35161;52;1;255;2;99;10006000000;;0;1534402856153750370;1534402856153807044;1534402856153871347;1534402856153872821;
57642;2570909;1534402856466901823;301465;80;0;255;1;1213;2506000000;;0;1534402856466822241;1534402856466887662;1534402856467008304;1534402856467010842;
57642;2570909;1534402856471934016;301469;80;1;255;2;787;2506000000;;0;1534402856471871840;1534402856471921894;1534402856471972149;1534402856471973389;1534402856471819357
57642;2570909;1534402856474010095;301474;80;1;255;1;150;2507000000;;0;1534402856473956949;1534402856473995613;1534402856474063360;1534402856474064603;1534402856473907463
57642;2570909;1534402856474060183;301477;80;1;255;1;150;2507000000;;0;1534402856473968640;1534402856474004485;1534402856474099930;1534402856474101640;1534402856473913615
57642;2570909;1534402856474099049;301479;80;1;255;1;38;2509000000;;0;1534402856473992734;1534402856474032797;1534402856474146497;1534402856474147759;1534402856473934472
57642;2570909;1534402856484313427;301483;80;0;255;1;300;2516000000;;0;1534402856484236590;1534402856484299838;1534402856484354689;1534402856484355941;1534402856484185738
57642;2570909;1534402856487716692;301489;80;1;255;1;112;2507000000;;0;1534402856487662520;1534402856487703702;1534402856487748632;1534402856487749863;1534402856487610110
57698;2570965;1534402856747056877;301502;80;1;255;1;51;4492000000;;0;1534402856746975911;1534402856747042681;1534402856747110070;1534402856747111991;1534402856746922356
57698;2570965;1534402858214246141;301541;80;1;255;1;133;4496000000;;0;1534402858214181333;1534402858214234256;1534402858214305735;1534402858214307375;
57698;2570965;1534402858237438731;301543;80;1;255;1;110;4497000000;;0;1534402858237373449;1534402858237424562;1534402858237481451;1534402858237483388;
57698;2570965;1534402858287689790;301547;80;1;255;1;165;4498000000;;0;1534402858287602146;1534402858287668402;1534402858287740181;1534402858287741783;
53012;2505105;1534402858510460673;37878;50;1;255;1;721;1978000000;;0;1534402858510400518;1534402858510455610;1534402858510491045;1534402858510492522;
53012;2505105;1534402858510537301;37879;50;0;255;1;1583;1978000000;;0;1534402858510520823;1534402858510532108;1534402858510569211;1534402858510570653;1534402858510519725
53012;2505105;1534402858515406730;37887;50;1;255;2;400;1977500000;;0;1534402858515389405;1534402858515403082;1534402858515437408;1534402858515439079;1534402858515388327
53012;2505105;1534402858515561803;37894;50;1;255;2;400;1977500000;;0;1534402858515547595;1534402858515557596;1534402858515585324;1534402858515586872;1534402858515546496
53012;2505105;1534402858625413812;37926;50;1;255;2;400;1977500000;;0;1534402858625369821;1534402858625410763;1534402858625452437;1534402858625453994;
54120;2506272;1534402858902109309;1235150;56;0;255;2;371;3284000000;;0;1534402858902061259;1534402858902103942;1534402858902167604;1534402858902169099;
54120;2506272;1534402858906962383;1235157;56;1;255;2;255;3284000000;;0;1534402858906938069;1534402858906954485;1534402858906988550;1534402858906990124;1534402858906936948
53021;2505114;1534402858935296255;35255;52;1;255;2;70;13982000000;;0;1534402858935124301;1534402858935291352;1534402858935338441;1534402858935340113;
53021;2505114;1534402858945695171;35287;52;1;255;1;90;13982000000;;0;1534402858945644163;1534402858945690554;1534402858945725686;1534402858945727130;
53021;2505114;1534402858945772681;35289;52;1;255;1;2340;13982000000;;0;1534402858945752211;1534402858945765839;1534402858945822379;1534402858945823927;1534402858945751075
52861;2504954;1534402859625566668;37968;50;0;255;2;400;1394500000;;0;1534402859625511376;1534402859625563264;1534402859625628682;1534402859625630139;1534402859625457526
52570;2504663;1534402859643468048;37959;51;1;255;2;125;7791000000;;0;1534402859643393030;1534402859643464535;1534402859643520171;1534402859643521640;
57642;2570909;1534402859937331979;301586;80;1;255;1;50;2516000000;;0;1534402859937250656;1534402859937315015;1534402859937390736;1534402859937392783;
52861;2504954;1534402860004474528;38012;50;0;255;2;1844;1394500000;;0;1534402860004443869;1534402860004454937;1534402860004529016;1534402860004530179;1534402860004442787
52983;2505076;1534402860004981145;34668;54;0;255;1;244;5558000000;;160;1534402860004965417;1534402860004976027;1534402860005036658;1534402860005038105;1534402860004964219
52378;2504471;1534402860012569156;38007;51;1;255;1;9;20700000000;;0;1534402860012143548;1534402860012564718;1534402860012612591;1534402860012613831;
52807;2504900;1534402860019949925;30868;53;1;255;2;12;8188000000;;0;1534402860019888661;1534402860019925435;1534402860019984740;1534402860019986139;1534402860019887550
52984;2505077;1534402860020034993;35356;52;1;255;1;100;10010000000;;0;1534402860020021163;1534402860020030486;1534402860020092556;1534402860020094255;1534402860020020030
52807;2504900;1534402860020038368;30870;53;1;255;2;20;8188000000;;0;1534402860020017453;1534402860020029383;1534402860020077087;1534402860020078495;1534402860020016346
52880;2504973;1534402860026588164;38069;50;1;255;2;40;6462000000;;0;1534402860026573077;1534402860026583512;1534402860026625866;1534402860026627413;1534402860026571979
52807;2504900;1534402860028233318;30884;53;0;255;1;72;8189000000;;0;1534402860028217711;1534402860028228448;1534402860028267505;1534402860028268924;1534402860028216604
52378;2504471;1534402860028691968;38066;51;1;255;2;19;20700000000;;0;1534402860028665089;1534402860028684924;1534402860028734956;1534402860028736398;1534402860028664010
52881;2504974;1534402860088425902;35403;52;1;255;2;4;8436000000;;0;1534402860088410937;1534402860088422276;1534402860088457800;1534402860088459025;1534402860088409793
52881;2504974;1534402860090432129;35404;52;1;255;2;4;8436000000;;0;1534402860090414547;1534402860090424525;1534402860090463811;1534402860090465262;1534402860090413407
52881;2504974;1534402860235666696;35420;52;0;255;2;150;8436000000;;0;1534402860235650681;1534402860235661411;1534402860235711488;1534402860235712972;1534402860235649545
52881;2504974;1534402860235706293;35422;52;0;255;2;100;8436000000;;0;1534402860235661179;1534402860235673920;1534402860235739137;1534402860235740571;1534402860235660029
52881;2504974;1534402860235742516;35424;52;1;255;2;19;8436000000;;0;1534402860235708609;1534402860235717012;1534402860235771960;1534402860235773506;1534402860235707460
52931;2505024;1534402860239313202;30908;53;0;255;1;1497;2131000000;;0;1534402860239300839;1534402860239309929;1534402860239359550;1534402860239361029;1534402860239299723
52881;2504974;1534402860244776355;35441;52;1;255;2;122;8434000000;;0;1534402860244762131;1534402860244771590;1534402860244815678;1534402860244817188;1534402860244760992
52861;2504954;1534402860622692597;38123;50;0;255;2;1393;1394000000;;0;1534402860622679241;1534402860622689342;1534402860622748679;1534402860622750085;1534402860622678142
52570;2504663;1534402860836454589;38109;51;1;255;1;112;7794000000;;0;1534402860836441725;1534402860836451359;1534402860836497828;1534402860836499341;1534402860836440650
52570;2504663;1534402860836524739;38110;51;0;255;1;243;7794000000;;0;1534402860836504273;1534402860836521390;1534402860836582645;1534402860836584170;1534402860836503215
52840;2504933;1534402860837068413;34735;54;1;255;1;1;18450000000;;0;1534402860837047697;1534402860837065683;1534402860837102781;1534402860837104213;1534402860837046512
52572;2504665;1534402860837195475;38146;50;0;255;1;4219;824600000;;0;1534402860837170049;1534402860837191063;1534402860837252509;1534402860837254025;1534402860837168963
52572;2504665;1534402860837289308;38148;50;1;255;1;355;824700000;;0;1534402860837266863;1534402860837285427;1534402860837328995;1534402860837330367;1534402860837265762
52572;2504665;1534402860837478950;38162;50;1;255;1;80;825000000;;0;1534402860837458707;1534402860837475473;1534402860837509095;1534402860837510706;1534402860837457620
52572;2504665;1534402860837504854;38163;50;1;255;1;600;825000000;;0;1534402860837460213;1534402860837482373;1534402860837538762;1534402860837540342;1534402860837459131
52983;2505076;1534402860845307229;34757;54;0;255;2;46;5560000000;;0;1534402860845290221;1534402860845300849;1534402860845346828;1534402860845348271;1534402860845289042
52984;2505077;1534402860845330884;35513;52;1;255;1;18;10012000000;;0;1534402860845286286;1534402860845326339;1534402860845386161;1534402860845387749;1534402860845232865
52984;2505077;1534402860845425930;35514;52;0;255;1;1982;10012000000;;0;1534402860845406927;1534402860845420962;1534402860845485550;1534402860845487030;1534402860845405793
52984;2505077;1534402860869729391;35546;52;1;255;2;18;10012000000;;0;1534402860869677845;1534402860869726054;1534402860869796694;1534402860869798204;1534402860869625226
52984;2505077;1534402860893019966;35552;52;0;255;2;342;10012000000;;0;1534402860892976172;1534402860893012615;1534402860893079756;1534402860893081455;1534402860892923736
52984;2505077;1534402860893201163;35557;52;1;255;1;570;10012000000;;0;1534402860893119297;1534402860893148845;1534402860893260862;1534402860893262696;1534402860893118143
53037;2505130;1534402860894863976;38160;51;1;255;1;453;2291000000;;0;1534402860894810792;1534402860894860699;1534402860894906876;1534402860894908539;
53037;2505130;1534402860895067963;38165;51;1;255;2;112;2291000000;;0;1534402860895049579;1534402860895064617;1534402860895105159;1534402860895106680;1534402860895048511
52995;2505088;1534402860922879035;34767;54;0;255;2;170;10986000000;;0;1534402860922825977;1534402860922875509;1534402860922933586;1534402860922935064;
53012;2505105;1534402860972584572;38191;50;1;255;1;69;1978000000;;0;1534402860972536999;1534402860972581410;1534402860972612225;1534402860972613709;
52880;2504973;1534402860987099280;38200;50;0;255;2;65;6460000000;;0;1534402860987084717;1534402860987095890;1534402860987137568;1534402860987139007;1534402860987083630
52880;2504973;1534402860987160275;38202;50;0;255;2;210;6460000000;;0;1534402860987146243;1534402860987154674;1534402860987199689;1534402860987201487;1534402860987145154
53012;2505105;1534402861003099071;38223;50;0;255;1;124;1978000000;;0;1534402861003014262;1534402861003094283;1534402861003128992;1534402861003130151;
52880;2504973;1534402861005305058;38225;50;1;255;2;125;6458000000;;0;1534402861005289629;1534402861005299601;1534402861005337297;1534402861005338938;1534402861005288527
53040;2505133;1534402861028163617;31007;53;0;255;2;60;18540000000;;0;1534402861028146229;1534402861028159940;1534402861028234769;1534402861028236149;1534402861028145115
52408;2504501;1534402861160514813;34819;54;1;255;2;130;4253000000;;0;1534402861160454833;1534402861160511411;1534402861160565959;1534402861160567449;
52983;2505076;1534402861172798878;34833;54;1;255;1;5;5561000000;;0;1534402861172746036;1534402861172794681;1534402861172839349;1534402861172840732;
52408;2504501;1534402861185886321;34840;54;1;255;1;345;4252000000;;0;1534402861185873329;1534402861185883395;1534402861185928379;1534402861185929889;1534402861185872144
57698;2570965;1534402861388259141;301661;80;1;255;1;110;4500000000;;0;1534402861388175503;1534402861388243846;1534402861388319738;1534402861388321837;
52983;2505076;1534402861467992156;34874;54;0;255;2;100;5560000000;;0;1534402861467974305;1534402861467988411;1534402861468038508;1534402861468039855;1534402861467973130
52345;2504438;1534402861733135058;1235465;56;1;255;2;700;2438000000;;0;1534402861733085834;1534402861733130285;1534402861733180953;1534402861733182465;
57204;2538208;1534402861812212550;214861;70;0;255;2;100;7820000000;;0;1534402861812139831;1534402861812197630;1534402861812284755;1534402861812287080;1534402861812089348
57204;2538208;1534402861812260854;214863;70;1;255;2;100;7820000000;;0;1534402861812157543;1534402861812210140;1534402861812303801;1534402861812305244;1534402861812105526
57204;2538208;1534402861812287233;214864;70;1;255;2;170;7820000000;;0;1534402861812191903;1534402861812227937;1534402861812329508;1534402861812330812;1534402861812142462
57204;2538208;1534402861814639698;214878;70;0;255;2;136;7805000000;;0;1534402861814578576;1534402861814622070;1534402861814688062;1534402861814689529;1534402861814524477
57204;2538208;1534402861814827229;214881;70;1;255;2;72;7805000000;;0;1534402861814765649;1534402861814812263;1534402861814863415;1534402861814865014;1534402861814714314
57204;2538208;1534402861824854888;214905;70;1;255;2;77;7780000000;;0;1534402861824798084;1534402861824843808;1534402861824898910;1534402861824900577;1534402861824728551
57204;2538208;1534402861831634615;214914;70;1;255;2;25;7795000000;;0;1534402861831575811;1534402861831622932;1534402861831678430;1534402861831680325;1534402861831522292
53040;2505133;1534402862108888360;31079;53;0;255;2;47;18540000000;;0;1534402862108825454;1534402862108884449;1534402862108960207;1534402862108961651;
52984;2505077;1534402862628458790;35667;52;0;255;1;253;10016000000;;0;1534402862628399517;1534402862628454500;1534402862628527205;1534402862628528659;1534402862628344695
52984;2505077;1534402862628648243;35672;52;1;255;2;35;10014000000;;0;1534402862628632099;1534402862628645358;1534402862628712933;1534402862628714096;1534402862628630963
52984;2505077;1534402862637110346;35686;52;1;255;1;100;10014000000;;0;1534402862637082071;1534402862637095093;1534402862637168959;1534402862637170461;1534402862637080921
53012;2505105;1534402862915616011;38337;50;1;255;2;69;1977000000;;0;1534402862915601335;1534402862915612906;1534402862915647079;1534402862915648533;1534402862915600244
52962;2505055;1534402862917392693;1235750;56;0;255;1;268;9815000000;;0;1534402862917373307;1534402862917387890;1534402862917438195;1534402862917439866;1534402862917372164
52813;2504906;1534402862918421404;38321;51;0;255;2;102;9838000000;;0;1534402862918404349;1534402862918417970;1534402862918459372;1534402862918460948;1534402862918403278
52962;2505055;1534402862920282543;1235758;56;1;255;1;4;9820000000;;0;1534402862920267283;1534402862920277641;1534402862920314047;1534402862920315532;1534402862920266167
52962;2505055;1534402862922490009;1235761;56;1;255;1;5;9825000000;;0;1534402862922470689;1534402862922485672;1534402862922519708;1534402862922521146;1534402862922469558
52962;2505055;1534402862924000731;1235766;56;0;255;1;70;9830000000;;0;1534402862923987731;1534402862923996976;1534402862924040486;1534402862924042039;1534402862923986614
52962;2505055;1534402862925032143;1235772;56;1;255;1;4;9835000000;;0;1534402862925019457;1534402862925028670;1534402862925071075;1534402862925072531;1534402862925018337
52813;2504906;1534402862925428229;38338;51;1;255;2;0;9834000000;;59;1534402862925415135;1534402862925424615;1534402862925462229;1534402862925463839;
52813;2504906;1534402862926926198;38343;51;0;255;2;106;9832000000;;0;1534402862926910303;1534402862926923093;1534402862926960237;1534402862926961857;1534402862926909252
53012;2505105;1534402862931017598;38353;50;1;255;1;31;1977000000;;0;1534402862930965310;1534402862931012703;1534402862931045686;1534402862931046922;
52962;2505055;1534402862934693457;1235792;56;1;255;1;3;9845000000;;0;1534402862934679515;1534402862934688768;1534402862934724219;1534402862934725760;1534402862934678397
52861;2504954;1534402862935251030;38356;50;0;255;2;1833;1393500000;;0;1534402862935235083;1534402862935246412;1534402862935303363;1534402862935304894;1534402862935233989
52962;2505055;1534402862935441945;1235801;56;1;255;1;77;9830000000;;0;1534402862935422823;1534402862935437241;1534402862935472499;1534402862935473945;1534402862935421710
53012;2505105;1534402862939209866;38362;50;0;255;1;469;1977500000;;0;1534402862939196557;1534402862939206228;1534402862939257961;1534402862939259462;1534402862939195487
53012;2505105;1534402862939386094;38369;50;1;255;2;69;1977500000;;0;1534402862939364105;1534402862939377896;1534402862939416680;1534402862939418179;1534402862939363018
52807;2504900;1534402862943709281;31134;53;0;255;1;80;8189000000;;0;1534402862943680101;1534402862943700529;1534402862943755295;1534402862943756797;1534402862943678996
52962;2505055;1534402862944640745;1235832;56;0;255;2;64;9810000000;;0;1534402862944599096;1534402862944635954;1534402862944677842;1534402862944679636;
52573;2504666;1534402862946083067;31147;53;0;255;2;846;936000000;;0;1534402862946067855;1534402862946079791;1534402862946130203;1534402862946131773;1534402862946066746
52880;2504973;1534402862961298805;38383;50;0;255;2;489;6456000000;;0;1534402862961282901;1534402862961294341;1534402862961339742;1534402862961341228;1534402862961281795
52909;2505002;1534402862962991891;35726;52;0;255;2;222;6978000000;;0;1534402862962975025;1534402862962987630;1534402862963026379;1534402862963027927;1534402862962973879
53012;2505105;1534402862965354529;38392;50;1;255;1;268;1978000000;;0;1534402862965313568;1534402862965348370;1534402862965383022;1534402862965384502;
52807;2504900;1534402862973216707;31198;53;0;255;1;905;8190000000;;0;1534402862973179484;1534402862973213499;1534402862973259279;1534402862973260810;
53021;2505114;1534402862973384594;35738;52;1;255;1;70;13992000000;;0;1534402862973370649;1534402862973380091;1534402862973418571;1534402862973420070;1534402862973369506
52807;2504900;1534402862973409740;31206;53;1;255;2;28;8189000000;;0;1534402862973387867;1534402862973405248;1534402862973449918;1534402862973451597;1534402862973386762
53012;2505105;1534402862975270105;38417;50;1;255;1;11;1978000000;;0;1534402862975220804;1534402862975266831;1534402862975299289;1534402862975300665;
53021;2505114;1534402862984337101;35755;52;1;255;1;150;13994000000;;0;1534402862984291120;1534402862984333142;1534402862984371137;1534402862984372764;
52807;2504900;1534402863035696109;31228;53;0;255;2;177;8187000000;;0;1534402863035675823;1534402863035692195;1534402863035753057;1534402863035754549;1534402863035674708
52983;2505076;1534402863050414385;34983;54;1;255;2;59;5560000000;;0;1534402863050399921;1534402863050410979;1534402863050454902;1534402863050456428;1534402863050398729
52983;2505076;1534402863055342337;34986;54;1;255;2;20;5560000000;;0;1534402863055329099;1534402863055339278;1534402863055382131;1534402863055383536;1534402863055327930
52983;2505076;1534402863184057646;35013;54;1;255;2;59;5560000000;;0;1534402863184043787;1534402863184054348;1534402863184098760;1534402863184100211;1534402863184042609
57698;2570965;1534402863198390534;301727;80;1;255;1;155;4502000000;;0;1534402863198333321;1534402863198378627;1534402863198452653;1534402863198453920;1534402863198283680
52986;2505079;1534402863278597828;1236137;56;1;255;1;30;13930000000;;0;1534402863278576917;1534402863278593258;1534402863278634058;1534402863278635601;1534402863278575789
52813;2504906;1534402863360428207;38466;51;0;255;2;88;9830000000;;0;1534402863360381538;1534402863360424493;1534402863360460743;1534402863360462223;1534402863360329150
52931;2505024;1534402863851560686;31344;53;0;255;1;637;2132000000;;0;1534402863851494489;1534402863851549329;1534402863851606915;1534402863851608403;
52931;2505024;1534402863851962562;31351;53;1;255;1;86;2132000000;;0;1534402863851947301;1534402863851958185;1534402863852003480;1534402863852005071;1534402863851946181
52931;2505024;1534402863889116894;31372;53;0;255;1;492;2133000000;;0;1534402863889058944;1534402863889113540;1534402863889172259;1534402863889173834;1534402863889005065
52573;2504666;1534402863973680661;31385;53;1;255;2;167;935800000;;0;1534402863973664715;1534402863973675531;1534402863973721902;1534402863973723462;1534402863973663609
53021;2505114;1534402863976499760;35876;52;1;255;1;70;13994000000;;0;1534402863976484723;1534402863976496015;1534402863976540335;1534402863976541920;1534402863976483604
53021;2505114;1534402863986881870;35881;52;0;255;1;150;13996000000;;0;1534402863986825860;1534402863986875225;1534402863986920176;1534402863986921624;
52995;2505088;1534402864048012569;35045;54;0;255;2;136;10986000000;;0;1534402864047999881;1534402864048009247;1534402864048070265;1534402864048071731;1534402864047998688
52983;2505076;1534402864048146868;35048;54;0;255;2;176;5559000000;;0;1534402864048132897;1534402864048142920;1534402864048188512;1534402864048190035;1534402864048131712
52880;2504973;1534402864048368946;38514;50;1;255;2;182;6454000000;;0;1534402864048345581;1534402864048363107;1534402864048410460;1534402864048411638;1534402864048344486
52860;2504953;1534402864049119102;38510;51;0;255;2;462;3030000000;;0;1534402864049100623;1534402864049115373;1534402864049180700;1534402864049182125;1534402864049099578
53012;2505105;1534402864051629359;38524;50;0;255;2;500;1977000000;;0;1534402864051521196;1534402864051624763;1534402864051671048;1534402864051672653;
52807;2504900;1534402864052745256;31438;53;1;255;1;100;8190000000;;0;1534402864052729659;1534402864052740210;1534402864052785943;1534402864052787305;1534402864052728541
52995;2505088;1534402864052789058;35054;54;0;255;2;65;10984000000;;0;1534402864052745879;1534402864052756172;1534402864052840564;1534402864052842095;1534402864052744695
52995;2505088;1534402864052963586;35059;54;1;255;1;42;10988000000;;0;1534402864052942917;1534402864052959112;1534402864053011754;1534402864053013211;1534402864052941727
52807;2504900;1534402864054586505;31465;53;1;255;2;14;8191000000;;0;1534402864054546521;1534402864054571428;1534402864054628969;1534402864054630139;1534402864054545415
52983;2505076;1534402864054619848;35068;54;1;255;2;20;5560000000;;0;1534402864054591447;1534402864054608227;1534402864054657209;1534402864054658716;1534402864054590265
52807;2504900;1534402864054690402;31470;53;0;255;2;118;8190000000;;0;1534402864054612905;1534402864054637123;1534402864054743685;1534402864054745319;1534402864054611807
52860;2504953;1534402864055599804;38533;51;1;255;2;131;3030000000;;0;1534402864055584305;1534402864055595076;1534402864055642746;1534402864055644284;1534402864055583256
53040;2505133;1534402864055764443;31481;53;1;255;2;61;18536000000;;0;1534402864055748769;1534402864055758963;1534402864055824449;1534402864055826030;1534402864055747665
52983;2505076;1534402864057008837;35074;54;1;255;2;30;5560000000;;0;1534402864056993731;1534402864057004006;1534402864057045276;1534402864057046765;1534402864056992552
52983;2505076;1534402864057041134;35075;54;1;255;2;30;5560000000;;0;1534402864056996069;1534402864057013364;1534402864057080790;1534402864057082321;1534402864056994895
52983;2505076;1534402864057084209;35076;54;1;255;2;8;5560000000;;0;1534402864057007529;1534402864057022078;1534402864057119780;1534402864057121354;1534402864057006350
52983;2505076;1534402864057458814;35081;54;1;255;2;161;5560000000;;0;1534402864057445169;1534402864057454798;1534402864057493050;1534402864057494621;1534402864057444002
53012;2505105;1534402864088960644;38556;50;0;255;1;65;1978000000;;0;1534402864088914632;1534402864088957365;1534402864088991326;1534402864088992595;
53037;2505130;1534402864091150493;38550;51;1;255;2;77;2290000000;;0;1534402864091135069;1534402864091146668;1534402864091186192;1534402864091187611;1534402864091134006
53037;2505130;1534402864095905507;38551;51;0;255;2;1003;2290000000;;0;1534402864095890247;1534402864095901044;1534402864095944211;1534402864095945756;1534402864095889185
53037;2505130;1534402864163344163;38593;51;0;255;2;902;2289000000;;0;1534402864163288004;1534402864163340631;1534402864163389780;1534402864163391055;
53037;2505130;1534402864163413532;38595;51;1;255;2;195;2289000000;;0;1534402864163396001;1534402864163409764;1534402864163449046;1534402864163450483;1534402864163394939
52983;2505076;1534402864180929139;35093;54;1;255;2;20;5559000000;;0;1534402864180909619;1534402864180925763;1534402864180974385;1534402864180975832;1534402864180908450
52378;2504471;1534402864587319087;38647;51;0;255;1;100;20710000000;;0;1534402864587251004;1534402864587315795;1534402864587364880;1534402864587366497;
52378;2504471;1534402864587412495;38650;51;1;255;1;69;20710000000;;0;1534402864587396749;1534402864587408801;1534402864587464194;1534402864587465672;1534402864587395688
53021;2505114;1534402864976652095;36019;52;1;255;1;70;13998000000;;0;1534402864976632759;1534402864976647477;1534402864976692284;1534402864976693680;1534402864976631632
53021;2505114;1534402864987054406;36035;52;0;255;1;1544;14000000000;;0;1534402864987003416;1534402864987049929;1534402864987101138;1534402864987102721;
53021;2505114;1534402864987130268;36037;52;1;255;1;180;14000000000;;0;1534402864987113409;1534402864987124578;1534402864987167000;1534402864987168404;1534402864987112264
53021;2505114;1534402864987449404;36055;52;1;255;2;70;14000000000;;0;1534402864987412683;1534402864987428348;1534402864987486582;1534402864987487905;1534402864987411546
52995;2505088;1534402865125315829;35121;54;1;255;2;20;10986000000;;0;1534402865125266432;1534402865125310306;1534402865125364922;1534402865125366410;
53012;2505105;1534402865190891800;38604;50;1;255;2;62;1977500000;;0;1534402865190875173;1534402865190885529;1534402865190926023;1534402865190927512;1534402865190874085
53012;2505105;1534402865197686621;38611;50;1;255;1;61;1978000000;;0;1534402865197673745;1534402865197683677;1534402865197718097;1534402865197719545;1534402865197672670
53012;2505105;1534402865197756844;38612;50;1;255;2;29;1977500000;;0;1534402865197739541;1534402865197749739;1534402865197785436;1534402865197786977;1534402865197738444
53041;2505134;1534402865276155972;38621;50;0;255;2;100;18275000000;;0;1534402865276101926;1534402865276151580;1534402865276205026;1534402865276206565;1534402865276048914
53041;2505134;1534402865276231661;38623;50;1;255;2;32;18275000000;;0;1534402865276212827;1534402865276225025;1534402865276272937;1534402865276274252;1534402865276211753
54120;2506272;1534402865276280047;1236361;56;1;255;1;500;3286000000;;0;1534402865276220466;1534402865276274411;1534402865276319451;1534402865276321149;1534402865276166919
54120;2506272;1534402865276346024;1236362;56;0;255;1;2835;3286000000;;0;1534402865276326143;1534402865276339270;1534402865276381101;1534402865276382557;1534402865276325043
54120;2506272;1534402865276519809;1236367;56;1;255;1;60;3287000000;;0;1534402865276506775;1534402865276516784;1534402865276550818;1534402865276552413;1534402865276505645
54120;2506272;1534402865285716654;1236384;56;0;255;1;274;3290000000;;0;1534402865285667719;1534402865285711896;1534402865285749729;1534402865285751345;1534402865285614858
52880;2504973;1534402865720851043;38670;50;0;255;1;300;6458000000;;0;1534402865720795104;1534402865720847234;1534402865720905679;1534402865720907184;
53041;2505134;1534402865801742223;38714;50;0;255;1;92;18285000000;;0;1534402865801723249;1534402865801738651;1534402865801784963;1534402865801786436;1534402865801722150
53021;2505114;1534402866005154001;36178;52;0;255;1;110;14006000000;;0;1534402866005136005;1534402866005146440;1534402866005193798;1534402866005195247;1534402866005134881
57242;2538246;1534402866558291856;215086;70;1;255;2;1750;11400000;;0;1534402866558209457;1534402866558273886;1534402866558347998;1534402866558349957;1534402866558155111
52984;2505077;1534402866648745750;36232;52;0;255;2;240;10012000000;;0;1534402866648682971;1534402866648740986;1534402866648808921;1534402866648810385;
52984;2505077;1534402866648837380;36234;52;0;255;2;273;10012000000;;0;1534402866648816593;1534402866648829947;1534402866648910740;1534402866648912202;1534402866648815476
52984;2505077;1534402866654060542;36244;52;1;255;2;3;10012000000;;0;1534402866654042981;1534402866654052802;1534402866654115320;1534402866654116936;1534402866654041843
